sample,mac_send_s,device_receive_s,device_send_s,mac_receive_s,network_rtt_s,device_minus_mac_s
33,895169.859030416,8459.083514526,8459.083514776,895169.867554708,0.008524042032149737,-886710.779777911
34,895169.868764333,8459.092158695,8459.092158945,895169.875349041,0.0065844579967233585,-886710.779897867
35,895169.876925541,8459.101705106,8459.101705481,895169.886780916,0.009855000043899054,-886710.780147935
36,895169.888436125,8459.113179249,8459.113179624,895169.896370875,0.007934374940305133,-886710.7792240635
37,895169.897911041,8459.122520662,8459.122520912,895169.911487625,0.01357633393672586,-886710.7821785461
38,895169.913268708,8459.290919469,8459.290919969,895170.076368041,0.16309883294525207,-886710.7038986555
39,895170.078130625,8459.303969597,8459.303969972,895170.088485541,0.010354541100241477,-886710.7793382986
40,895170.090078541,8459.315513365,8459.315513615,895170.098294,0.008215209063564544,-886710.7786727805
41,895170.100414208,8459.325249649,8459.325250024,895170.108433416,0.008018832977541024,-886710.7791739756
42,895170.110076958,8459.335497929,8459.335498304,895170.125538458,0.015461125034562428,-886710.7823095915
43,895170.127385625,8459.352596894,8459.352597144,895170.142698791,0.015312915960748796,-886710.7824451891
44,895170.144612541,8459.368503996,8459.368504371,895170.151571541,0.006958625021070475,-886710.7795878574
45,895170.153174666,8459.378755401,8459.378755776,895170.161468416,0.008293374996355851,-886710.7785659526
46,895170.16306175,8459.387138323,8459.387138573,895170.170827666,0.007765665943225031,-886710.77980626
47,895170.172762583,8459.397631725,8459.397631975,895170.180528958,0.007766124968838994,-886710.7790139206
48,895170.182184791,8459.406515767,8459.406516017,895170.189520958,0.0073359170364710735,-886710.7793369824
49,895170.190948791,8459.417960161,8459.417960411,895170.201716666,0.010767625006337767,-886710.7783724425
50,895170.203426208,8459.428189065,8459.42818944,895170.212523041,0.009096457946725423,-886710.779785372
51,895170.21394275,8459.439938081,8459.439938331,895170.229621291,0.01567829103623808,-886710.7818438145
52,895170.2314895,8459.456818924,8459.456819174,895170.241514583,0.010024832970884745,-886710.7796829925
53,895170.242803333,8459.466511334,8459.466511584,895170.249851666,0.007048083063637023,-886710.7798160405
54,895170.251565708,8459.47653324,8459.47653349,895170.25933275,0.007766792028633063,-886710.778915864
55,895170.26099975,8459.486502022,8459.486502272,895170.270193041,0.009193040956233745,-886710.7790942485
56,895170.271807541,8459.502531373,8459.502531623,895170.286230208,0.014422416979869013,-886710.7764873765
57,895170.287835625,8459.513789643,8459.513789893,895170.307699958,0.01986408297852904,-886710.7839780236
58,895170.309308583,8459.534820572,8459.534820947,895170.31838475,0.009075792015210027,-886710.779025907
