sample,mac_send_s,device_receive_s,device_send_s,mac_receive_s,network_rtt_s,device_minus_mac_s
39,882013.906674166,86462.063382538,86462.063382788,882013.912139916,0.005465500013087876,-795551.846024378
40,882013.913489708,86462.07034335,86462.0703436,882013.919362333,0.005872375040780753,-795551.8460825455
41,882013.920531333,86462.084771095,86462.08477147,882013.934617,0.014085292088566348,-795551.842802884
42,882013.935974708,86462.094072261,86462.094072511,882013.94344275,0.007467792078386992,-795551.845636343
43,882013.944767708,86462.102739433,86462.102739808,882013.952359625,0.007591542060254142,-795551.845824046
44,882013.953752958,86462.110720986,86462.110721361,882013.9617175,0.007964167030877434,-795551.8470140555
45,882013.963169666,86462.428260619,86462.428260869,882014.279478458,0.3163085419801064,-795551.693063318
46,882014.280825583,86462.437720408,86462.437720658,882014.287747583,0.006921749969478697,-795551.8465660501
47,882014.289136541,86462.445409964,86462.445410214,882014.29550925,0.006372459058184177,-795551.8469128065
48,882014.297740875,86462.45471838,86462.45471863,882014.304290833,0.006549707904923707,-795551.846297349
49,882014.305615125,86462.462713808,86462.462714058,882014.312300208,0.00668483303161338,-795551.8462437335
50,882014.313641625,86462.470356239,86462.470356614,882014.3202155,0.006573499980731867,-795551.846572136
51,882014.321523208,86462.477728297,86462.477728672,882014.327218458,0.00569487499888055,-795551.8466423486
52,882014.328532625,86462.488095704,86462.488095954,882014.339940416,0.01140754105290398,-795551.8461406915
53,882014.341252833,86462.497565368,86462.497565618,882014.347282791,0.006029708019923419,-795551.8467023191
54,882014.348589875,86462.505453297,86462.505453672,882014.355466583,0.006876333005493507,-795551.8465747446
55,882014.356807833,86462.512080862,86462.512081237,882014.36215175,0.005343542055925354,-795551.847398742
56,882014.364145791,86462.52005054,86462.52005079,882014.371496583,0.0073505419422872365,-795551.847770522
57,882014.372827208,86462.528386715,86462.528387215,882014.377850125,0.0050224169390276074,-795551.8469517014
58,882014.3792005,86462.53561765,86462.535618025,882014.38478725,0.005586375002167188,-795551.8463760375
59,882014.386103333,86462.548666782,86462.548667032,882014.398125333,0.012021750037092716,-795551.843447426
60,882014.399472,86462.555383346,86462.555383721,882014.404152708,0.004680333047872409,-795551.8464288204
61,882014.405821041,86462.564761011,86462.564761261,882014.41407575,0.008254459069576114,-795551.8451872595
62,882014.415371625,86462.571030705,86462.57103108,882014.42014825,0.004776249959832057,-795551.846729045
63,882014.421933833,86462.578019517,86462.578019892,882014.426908541,0.0049743329582270235,-795551.8464014826
64,882014.428711291,86462.584051962,86462.584052337,882014.433261166,0.004549499921267852,-795551.846934079
65,882014.442071416,86462.599849945,86462.59985032,882014.449822583,0.007750792065053247,-795551.846096867
66,882014.45119575,86462.607765123,86462.607765373,882014.45744075,0.0062447499367408454,-795551.846553002
67,882014.458777541,86462.615726551,86462.615726801,882014.465380416,0.00660262507153675,-795551.8463523025
68,882014.466706125,86462.622368366,86462.622368616,882014.473877208,0.007170833021518774,-795551.8479231754
69,882014.475247333,86462.631765907,86462.631766156,882014.481466208,0.006218626062036492,-795551.846590739
70,882014.482806708,86462.639028841,86462.639029341,882014.577908125,0.09510091705305967,-795551.8913283255
71,882014.579308833,86462.746931992,86462.746932492,882014.596730875,0.01742154198291246,-795551.841087612
72,882014.598106833,86462.754768296,86462.754768796,882014.608601833,0.010494500049389899,-795551.848585787
73,882014.610034083,86462.768197425,86462.7681978,882014.617784083,0.007749624986900017,-795551.8457114706
74,882014.619114208,86462.775732232,86462.775732482,882014.625247625,0.006133167014922947,-795551.8464485595
75,882014.626617625,86462.783388663,86462.783388913,882014.632485166,0.005867290950845927,-795551.8461626074
76,882014.634070583,86462.790033228,86462.790033603,882014.639356375,0.005285416933475062,-795551.8466800635
77,882014.640694958,86462.797554035,86462.79755441,882014.649317333,0.008621999964816496,-795551.847451923
78,882014.650690916,86462.807716818,86462.807717068,882014.657519208,0.0068280420382507145,-795551.846388119
79,882014.658858458,86462.815712371,86462.815712621,882014.665561166,0.006702457962092012,-795551.846497316
80,882014.667005208,86462.823387926,86462.823388176,882014.67333,0.006324542046058923,-795551.846779553
81,882014.674661666,86462.830468113,86462.830468488,882014.680530375,0.005868333944818005,-795551.84712772
82,882014.681995166,86462.838371791,86462.838372041,882014.688599375,0.006603958958294243,-795551.8469253546
83,882014.689956291,86462.846370844,86462.846371094,882014.696712541,0.0067560000461526215,-795551.846963447
84,882014.700392458,86462.857115372,86462.857115997,882014.706417625,0.006024541944498196,-795551.8462893569
85,882014.707778708,86462.864787428,86462.864788053,882014.714834875,0.007055541995214298,-795551.8465190509
86,882014.717929375,86462.874384716,86462.874385216,882014.725798333,0.007868457934819162,-795551.847478888
87,882014.72714675,86462.884713748,86462.884713998,882014.734557375,0.0074103749939240515,-795551.8461381895
88,882014.736872916,86462.893715542,86462.893716042,882014.74363875,0.006765334052033722,-795551.846540041
89,882014.744725916,86462.901712219,86462.901712594,882014.751326166,0.006599875021493062,-795551.8463136344
90,882014.752660125,86462.9093894,86462.9093899,882014.759502416,0.00684179097879678,-795551.8466916205
91,882014.761547208,86462.918419193,86462.918419443,882014.768535458,0.006988000066485256,-795551.846622015
92,882014.771649875,86462.932871438,86462.932871813,882014.78280225,0.01115200002095662,-795551.844354437
